window_start_ms,window_end_ms,mean_hrv,mean_gsr,stress_label,anchor_frame,has_synthetic_scar,subject_id
51500,52500,44.15409902588775,4.896145456947678,1,/data/bp4d/F005/frame_051994.png,1,F005
52000,53000,46.744437496772136,4.42730222687513,1,/data/bp4d/F005/frame_052515.png,1,F005
52500,53500,57.019504641520214,3.118207593326211,0,/data/bp4d/F005/frame_052995.png,0,F005
53000,54000,61.10550310876856,2.0609530531910267,0,/data/bp4d/F005/frame_053515.png,0,F005
53500,54500,59.636758394660454,2.010398698314439,0,/data/bp4d/F005/frame_053995.png,0,F005
54000,55000,60.4900754304488,2.051696457918533,0,/data/bp4d/F005/frame_054516.png,0,F005
54500,55500,58.10523687881182,2.6654602564661896,0,/data/bp4d/F005/frame_054996.png,0,F005
55000,56000,48.92872281358159,4.162656647139171,1,/data/bp4d/F005/frame_055517.png,1,F005
55500,56500,48.96605420119059,3.924331471204178,1,/data/bp4d/F005/frame_055997.png,1,F005
56000,57000,49.74692488762359,3.6974328768459754,1,/data/bp4d/F005/frame_056517.png,1,F005
56500,57500,45.80106057942986,4.8161600696637805,1,/data/bp4d/F005/frame_056997.png,1,F005
57000,58000,47.253566803845004,4.763857937090505,1,/data/bp4d/F005/frame_057518.png,1,F005
57500,58500,46.65751106791081,4.5216904554922195,1,/data/bp4d/F005/frame_057998.png,1,F005
58000,59000,45.66182204118828,4.8948979836034034,1,/data/bp4d/F005/frame_058519.png,1,F005
58500,59500,45.980751483830325,5.041202833610126,1,/data/bp4d/F005/frame_058999.png,1,F005
0,1000,56.9367334885254,2.632363121946574,0,/data/bp4d/F006/frame_000480.png,0,F006
500,1500,52.82357195067255,3.509798216352863,0,/data/bp4d/F006/frame_001000.png,0,F006
1000,2000,50.54719802356505,4.207349765654534,1,/data/bp4d/F006/frame_001480.png,1,F006
1500,2500,46.78399789980663,4.93938679661562,1,/data/bp4d/F006/frame_002001.png,1,F006
2000,3000,46.93242768684276,4.8945578536782275,1,/data/bp4d/F006/frame_002481.png,1,F006
2500,3500,45.964514519893484,4.925753023029327,1,/data/bp4d/F006/frame_003002.png,1,F006
3000,4000,44.012092846848844,5.039459937687068,1,/data/bp4d/F006/frame_003482.png,0,F006
3500,4500,43.94494130904309,5.138203009540255,1,/data/bp4d/F006/frame_004002.png,0,F006
4000,5000,43.94766957456812,5.160807249247302,1,/data/bp4d/F006/frame_004482.png,1,F006
4500,5500,43.52343149867686,5.157818144546394,1,/data/bp4d/F006/frame_005003.png,0,F006
5000,6000,42.648104636987945,5.056475615449487,1,/data/bp4d/F006/frame_005483.png,1,F006
5500,6500,42.3332047302281,5.106091039697413,1,/data/bp4d/F006/frame_006004.png,0,F006
6000,7000,44.712713481031805,5.063070258736188,1,/data/bp4d/F006/frame_006484.png,0,F006
6500,7500,50.82002305500593,3.851840450916864,1,/data/bp4d/F006/frame_007004.png,1,F006
7000,8000,57.024709158735206,2.4451176688191607,0,/data/bp4d/F006/frame_007484.png,0,F006
7500,8500,60.09592611682383,1.8031800719252056,0,/data/bp4d/F006/frame_008005.png,0,F006
8000,9000,59.654929284316246,1.8620545193604425,0,/data/bp4d/F006/frame_008485.png,1,F006
8500,9500,59.40213364103827,2.0586993795198687,0,/data/bp4d/F006/frame_009006.png,0,F006
9000,10000,59.462008767251646,2.074268859379009,0,/data/bp4d/F006/frame_009486.png,0,F006
9500,10500,60.128693242440406,1.8837786977957165,0,/data/bp4d/F006/frame_010006.png,0,F006
10000,11000,61.33058716260547,1.824644933953048,0,/data/bp4d/F006/frame_010486.png,0,F006
10500,11500,59.29223555713491,2.262453648172372,0,/data/bp4d/F006/frame_011007.png,0,F006
11000,12000,52.47723636747314,3.506591828279801,0,/data/bp4d/F006/frame_011487.png,0,F006
11500,12500,46.232916852587685,4.804005058984336,1,/data/bp4d/F006/frame_012008.png,1,F006
12000,13000,45.61342074669846,4.9410018116652745,1,/data/bp4d/F006/frame_012488.png,1,F006
12500,13500,46.01935237327102,4.901489846624985,1,/data/bp4d/F006/frame_013008.png,1,F006
13000,14000,46.23433567427798,4.978928783305864,1,/data/bp4d/F006/frame_013488.png,1,F006
13500,14500,46.42574720495997,4.87289734643889,1,/data/bp4d/F006/frame_014009.png,1,F006
14000,15000,46.47656732352824,4.892726506611483,1,/data/bp4d/F006/frame_014489.png,1,F006
14500,15500,45.7596747442191,5.124407382013987,1,/data/bp4d/F006/frame_015010.png,1,F006
15000,16000,44.602996528753955,5.053711830590993,1,/data/bp4d/F006/frame_015490.png,1,F006
15500,16500,44.199413934533005,4.893630906868431,1,/data/bp4d/F006/frame_016010.png,1,F006
16000,17000,44.68692810943191,4.952530644718137,1,/data/bp4d/F006/frame_016490.png,1,F006
16500,17500,44.019642548230834,4.934122238769468,1,/data/bp4d/F006/frame_017011.png,1,F006
17000,18000,44.84861374626178,4.9995342264477,1,/data/bp4d/F006/frame_017491.png,1,F006
17500,18500,45.4195734738445,5.050332138868159,1,/data/bp4d/F006/frame_018012.png,0,F006
18000,19000,45.58578254819245,4.932126766772496,1,/data/bp4d/F006/frame_018492.png,0,F006
18500,19500,46.2455753094819,4.956962319471382,1,/data/bp4d/F006/frame_019012.png,1,F006
19000,20000,47.099881036725066,4.327868526372208,1,/data/bp4d/F006/frame_019492.png,1,F006
19500,20500,48.1950325508746,4.072701405938889,1,/data/bp4d/F006/frame_020013.png,1,F006
20000,21000,46.18246181926821,4.745690541491024,1,/data/bp4d/F006/frame_020493.png,1,F006
20500,21500,43.72734594214295,5.084181906740596,1,/data/bp4d/F006/frame_021014.png,1,F006
21000,22000,47.171033198447596,4.416712350850579,1,/data/bp4d/F006/frame_021494.png,1,F006
21500,22500,56.147611756555804,2.8297031163330604,0,/data/bp4d/F006/frame_022014.png,0,F006
22000,23000,59.604053648228536,2.0676779980538047,0,/data/bp4d/F006/frame_022494.png,0,F006
22500,23500,60.037003779099365,2.0010408994636277,0,/data/bp4d/F006/frame_023015.png,1,F006
23000,24000,59.0414726823806,2.0572657610597536,0,/data/bp4d/F006/frame_023495.png,0,F006
23500,24500,58.45126426105223,1.990616294868437,0,/data/bp4d/F006/frame_024016.png,0,F006
24000,25000,59.75446138706303,1.7957469570062168,0,/data/bp4d/F006/frame_024496.png,1,F006
24500,25500,60.346709107395434,1.8036957695360578,0,/data/bp4d/F006/frame_025016.png,0,F006
25000,26000,60.8209911252081,1.916647501348256,0,/data/bp4d/F006/frame_025496.png,1,F006
25500,26500,60.18506959664364,1.9266541607890526,0,/data/bp4d/F006/frame_026017.png,0,F006
26000,27000,59.92383070006741,1.933741883787364,0,/data/bp4d/F006/frame_026497.png,0,F006
26500,27500,60.72810995292304,1.9549180247947413,0,/data/bp4d/F006/frame_027018.png,0,F006
27000,28000,60.5306966254951,1.9198167655390415,0,/data/bp4d/F006/frame_027498.png,0,F006
27500,28500,59.3235832896114,1.8981276490775167,0,/data/bp4d/F006/frame_028018.png,0,F006
28000,29000,58.9992793506949,1.9110372840148266,0,/data/bp4d/F006/frame_028498.png,0,F006
28500,29500,60.594078759707756,1.9707613918467484,0,/data/bp4d/F006/frame_029019.png,0,F006
29000,30000,60.082019203607096,2.0128117265105447,0,/data/bp4d/F006/frame_029499.png,0,F006
29500,30500,59.18394761505238,1.9905809465264435,0,/data/bp4d/F006/frame_030020.png,0,F006
30000,31000,61.09872700149103,2.056763087839852,0,/data/bp4d/F006/frame_030500.png,0,F006
30500,31500,55.391486651963184,3.0967973809382725,0,/data/bp4d/F006/frame_030980.png,0,F006
31000,32000,46.38139113998539,4.517733754545026,1,/data/bp4d/F006/frame_031501.png,0,F006
31500,32500,45.04970281712531,4.868197997068018,1,/data/bp4d/F006/frame_031981.png,1,F006
32000,33000,44.82774733378103,5.040942206700475,1,/data/bp4d/F006/frame_032501.png,0,F006
32500,33500,45.49230682622961,5.075177119035489,1,/data/bp4d/F006/frame_032981.png,1,F006
33000,34000,45.84180211415827,4.890384370035499,1,/data/bp4d/F006/frame_033502.png,1,F006
33500,34500,46.026307874979594,4.710617853912575,1,/data/bp4d/F006/frame_033982.png,1,F006
34000,35000,46.26647740553212,4.881538089630947,1,/data/bp4d/F006/frame_034503.png,1,F006
34500,35500,49.11270239616241,4.145095190710676,1,/data/bp4d/F006/frame_034983.png,1,F006
35000,36000,55.767811088626395,2.6533228763713326,0,/data/bp4d/F006/frame_035503.png,0,F006
35500,36500,59.506218369972636,2.4020550237894,0,/data/bp4d/F006/frame_035983.png,0,F006
36000,37000,61.74004768165638,2.3669462941881134,0,/data/bp4d/F006/frame_036504.png,0,F006
36500,37500,61.59171619025281,1.959260462555008,0,/data/bp4d/F006/frame_036984.png,0,F006
37000,38000,61.30307010323607,1.8526840107922422,0,/data/bp4d/F006/frame_037505.png,0,F006
37500,38500,61.41357190197379,2.3617404262566595,0,/data/bp4d/F006/frame_037985.png,0,F006
38000,39000,59.95269034620257,2.366162784930731,0,/data/bp4d/F006/frame_038505.png,0,F006
38500,39500,60.15852538432546,2.0003128436513524,0,/data/bp4d/F006/frame_038985.png,0,F006
39000,40000,61.35593444510689,1.9050834300379504,0,/data/bp4d/F006/frame_039506.png,0,F006
39500,40500,59.61878234295578,1.771972661428399,0,/data/bp4d/F006/frame_039986.png,0,F006
40000,41000,54.45483895676415,2.6434527179028633,0,/data/bp4d/F006/frame_040507.png,0,F006
40500,41500,54.54560881083481,2.757450529705072,0,/data/bp4d/F006/frame_040987.png,1,F006
41000,42000,58.292999969165585,1.9682512932191154,0,/data/bp4d/F006/frame_041507.png,0,F006
41500,42500,59.72086466663303,2.0597671202235763,0,/data/bp4d/F006/frame_041987.png,0,F006
42000,43000,60.27961440604022,2.0797854531512856,0,/data/bp4d/F006/frame_042508.png,0,F006
42500,43500,60.18253615289548,1.9944660000836132,0,/data/bp4d/F006/frame_042988.png,0,F006
43000,44000,59.81621761313012,1.9484845189521869,0,/data/bp4d/F006/frame_043509.png,1,F006
43500,44500,59.938360599186424,2.1038399647465953,0,/data/bp4d/F006/frame_043989.png,0,F006
44000,45000,60.83738631943893,2.1552361059384872,0,/data/bp4d/F006/frame_044509.png,0,F006
44500,45500,60.5859721970831,1.848621787448545,0,/data/bp4d/F006/frame_044989.png,1,F006
45000,46000,59.05975690991706,1.7792734407560993,0,/data/bp4d/F006/frame_045510.png,1,F006
45500,46500,59.00963561687373,1.9429505731827885,0,/data/bp4d/F006/frame_045990.png,0,F006
46000,47000,61.005293370384116,1.8999249705233558,0,/data/bp4d/F006/frame_046511.png,0,F006
46500,47500,60.505042103731846,1.8365147190656814,0,/data/bp4d/F006/frame_046991.png,0,F006
47000,48000,59.79072891914532,1.9349987885839997,0,/data/bp4d/F006/frame_047511.png,0,F006
47500,48500,59.47951341321117,2.0267947540222395,0,/data/bp4d/F006/frame_047991.png,0,F006
48000,49000,59.53954320919936,2.060353096793076,0,/data/bp4d/F006/frame_048512.png,0,F006
48500,49500,59.434754040151745,2.1307393456031987,0,/data/bp4d/F006/frame_048992.png,0,F006
49000,50000,58.400640029635,2.1073780247595097,0,/data/bp4d/F006/frame_049513.png,0,F006
49500,50500,58.917942447659534,2.0438618879456993,0,/data/bp4d/F006/frame_049993.png,1,F006
50000,51000,59.0289870865163,2.0486600080767468,0,/data/bp4d/F006/frame_050513.png,0,F006
50500,51500,58.23985238895209,1.9627422795042593,0,/data/bp4d/F006/frame_050993.png,1,F006
51000,52000,59.0853233407339,1.8869982600726087,0,/data/bp4d/F006/frame_051514.png,0,F006
51500,52500,61.58226120399946,1.9890082414720691,0,/data/bp4d/F006/frame_051994.png,0,F006
52000,53000,60.85944039646648,2.0690055616770278,0,/data/bp4d/F006/frame_052515.png,0,F006
52500,53500,60.1039644427493,1.8647205353637673,0,/data/bp4d/F006/frame_052995.png,0,F006
53000,54000,61.35519864365649,1.749105239178061,0,/data/bp4d/F006/frame_053515.png,0,F006
53500,54500,60.176420468317374,1.9478885085406912,0,/data/bp4d/F006/frame_053995.png,0,F006
54000,55000,58.53934225008951,2.0650357356129416,0,/data/bp4d/F006/frame_054516.png,0,F006
54500,55500,58.29358751222106,2.0508220667179,0,/data/bp4d/F006/frame_054996.png,0,F006
55000,56000,58.87846885295076,1.993249752587614,0,/data/bp4d/F006/frame_055517.png,0,F006
55500,56500,58.72898647028852,1.9937472686517135,0,/data/bp4d/F006/frame_055997.png,0,F006
56000,57000,58.71533157843215,2.020690436524023,0,/data/bp4d/F006/frame_056517.png,0,F006
56500,57500,59.82088818801244,1.9531707570444552,0,/data/bp4d/F006/frame_056997.png,1,F006
57000,58000,60.31905650502747,2.0049024447868473,0,/data/bp4d/F006/frame_057518.png,1,F006
57500,58500,59.95054400490497,2.0812975731917582,0,/data/bp4d/F006/frame_057998.png,0,F006
58000,59000,61.323586294895875,2.1134713954736752,0,/data/bp4d/F006/frame_058519.png,0,F006
58500,59500,62.37953271049297,2.1291869327338078,0,/data/bp4d/F006/frame_058999.png,0,F006
0,1000,54.3009462697527,2.4425190931592837,0,/data/bp4d/F007/frame_000480.png,0,F007
500,1500,57.471717519368354,2.168586231680353,0,/data/bp4d/F007/frame_001000.png,0,F007
1000,2000,61.47814300230928,1.95439009856957,0,/data/bp4d/F007/frame_001480.png,0,F007
1500,2500,62.11948293790373,1.9044535984311244,0,/data/bp4d/F007/frame_002001.png,0,F007
2000,3000,59.66980985119312,1.8938734827470025,0,/data/bp4d/F007/frame_002481.png,0,F007
2500,3500,59.65675711979339,2.009231169440758,0,/data/bp4d/F007/frame_003002.png,0,F007
3000,4000,60.48747628067914,1.9322197301692041,0,/data/bp4d/F007/frame_003482.png,0,F007
3500,4500,61.24371494373225,1.9608529160356045,0,/data/bp4d/F007/frame_004002.png,0,F007
4000,5000,60.14389514652629,2.0142174335566527,0,/data/bp4d/F007/frame_004482.png,0,F007
4500,5500,60.908727648697386,1.9387932709022269,0,/data/bp4d/F007/frame_005003.png,0,F007
5000,6000,60.91509311650192,1.9191479852558258,0,/data/bp4d/F007/frame_005483.png,1,F007
5500,6500,58.19255500927673,1.9636161802235024,0,/data/bp4d/F007/frame_006004.png,0,F007
6000,7000,59.17142757196267,2.294922158549626,0,/data/bp4d/F007/frame_006484.png,0,F007
6500,7500,56.45383646218213,2.7670690430741107,0,/data/bp4d/F007/frame_007004.png,0,F007
7000,8000,50.25093937891058,3.650873311474149,1,/data/bp4d/F007/frame_007484.png,1,F007
7500,8500,47.3191100141028,4.556967766575168,1,/data/bp4d/F007/frame_008005.png,1,F007
8000,9000,52.17285550917843,3.9317535655312907,1,/data/bp4d/F007/frame_008485.png,1,F007
8500,9500,58.1700770291291,2.623152257396187,0,/data/bp4d/F007/frame_009006.png,0,F007
9000,10000,53.05498015964398,2.844436527652123,0,/data/bp4d/F007/frame_009486.png,0,F007
9500,10500,43.956600311799704,4.211775452901827,1,/data/bp4d/F007/frame_010006.png,0,F007
10000,11000,45.0721377379694,4.594104231994616,1,/data/bp4d/F007/frame_010486.png,1,F007
10500,11500,54.31278106995586,3.4121155032305133,0,/data/bp4d/F007/frame_011007.png,0,F007
11000,12000,59.21789219288776,2.2774010209326163,0,/data/bp4d/F007/frame_011487.png,0,F007
11500,12500,59.44059168359488,2.0053757031521995,0,/data/bp4d/F007/frame_012008.png,0,F007
12000,13000,57.21037012443951,2.5064077528836486,0,/data/bp4d/F007/frame_012488.png,0,F007
12500,13500,51.18716187430694,3.7149713732329945,1,/data/bp4d/F007/frame_013008.png,1,F007
13000,14000,45.31516690162028,4.570602576749069,1,/data/bp4d/F007/frame_013488.png,1,F007
13500,14500,43.25666775225659,4.902797486226531,1,/data/bp4d/F007/frame_014009.png,1,F007
14000,15000,44.03005257010373,4.9403803892730345,1,/data/bp4d/F007/frame_014489.png,1,F007
14500,15500,43.97948685719816,4.790313512905855,1,/data/bp4d/F007/frame_015010.png,1,F007
15000,16000,43.87075043845766,4.799650759570641,1,/data/bp4d/F007/frame_015490.png,1,F007
15500,16500,45.34644827764226,5.074693762153076,1,/data/bp4d/F007/frame_016010.png,1,F007
16000,17000,46.273892459417695,5.023921207611916,1,/data/bp4d/F007/frame_016490.png,1,F007
16500,17500,44.97278845948231,4.861653295991765,1,/data/bp4d/F007/frame_017011.png,1,F007
17000,18000,43.21873764386731,4.895417480363835,1,/data/bp4d/F007/frame_017491.png,1,F007
17500,18500,47.895984322439354,4.055606950785412,1,/data/bp4d/F007/frame_018012.png,1,F007
18000,19000,57.47158077089044,2.6777989108658398,0,/data/bp4d/F007/frame_018492.png,0,F007
18500,19500,60.88543960926373,1.9279868097757549,0,/data/bp4d/F007/frame_019012.png,1,F007
19000,20000,55.54824796393255,2.7116471056741944,0,/data/bp4d/F007/frame_019492.png,1,F007
19500,20500,48.01997039783594,4.369014796105185,1,/data/bp4d/F007/frame_020013.png,0,F007
20000,21000,45.15197205489572,4.937022149893093,1,/data/bp4d/F007/frame_020493.png,1,F007
20500,21500,45.76464250266813,4.852015624109511,1,/data/bp4d/F007/frame_021014.png,1,F007
21000,22000,44.40343768953584,4.957698719166251,1,/data/bp4d/F007/frame_021494.png,1,F007
21500,22500,43.63480778007005,5.02869325094461,1,/data/bp4d/F007/frame_022014.png,1,F007
22000,23000,45.53809086950619,4.877980512885182,1,/data/bp4d/F007/frame_022494.png,1,F007
22500,23500,44.992875906520545,4.753199872427243,1,/data/bp4d/F007/frame_023015.png,1,F007
23000,24000,43.166739973551074,4.857077755265257,1,/data/bp4d/F007/frame_023495.png,0,F007
23500,24500,43.55202034768147,5.0801000045819285,1,/data/bp4d/F007/frame_024016.png,1,F007
24000,25000,44.85846025976416,5.060820492580635,1,/data/bp4d/F007/frame_024496.png,1,F007
24500,25500,45.64043024163801,4.940311009150188,1,/data/bp4d/F007/frame_025016.png,1,F007
25000,26000,51.05982487154094,3.9965696627953053,1,/data/bp4d/F007/frame_025496.png,1,F007
25500,26500,59.29739532510689,2.485890435053641,0,/data/bp4d/F007/frame_026017.png,0,F007
26000,27000,61.093440952923196,1.929781191508724,0,/data/bp4d/F007/frame_026497.png,0,F007
26500,27500,60.250236032525656,1.851000372590637,0,/data/bp4d/F007/frame_027018.png,1,F007
27000,28000,59.298638160507245,1.9985374345053133,0,/data/bp4d/F007/frame_027498.png,0,F007
27500,28500,59.753514219308855,2.021726055156501,0,/data/bp4d/F007/frame_028018.png,0,F007
28000,29000,61.251958633138365,1.8734372870772176,0,/data/bp4d/F007/frame_028498.png,1,F007
28500,29500,60.56702501273263,1.8971808408423834,0,/data/bp4d/F007/frame_029019.png,0,F007
29000,30000,59.26106417616949,1.9906725152089049,0,/data/bp4d/F007/frame_029499.png,0,F007
29500,30500,57.884305758646974,2.2251012197900004,0,/data/bp4d/F007/frame_030020.png,0,F007
30000,31000,52.69361334327452,3.5459207964829846,1,/data/bp4d/F007/frame_030500.png,1,F007
30500,31500,47.06704823279767,4.716378104134564,1,/data/bp4d/F007/frame_030980.png,1,F007
31000,32000,46.011709849100335,4.846672706846242,1,/data/bp4d/F007/frame_031501.png,1,F007
31500,32500,47.61189556644095,4.567333601842503,1,/data/bp4d/F007/frame_031981.png,1,F007
32000,33000,53.8129637964163,3.3335194160154833,0,/data/bp4d/F007/frame_032501.png,0,F007
32500,33500,57.57250786865438,2.414609202662608,0,/data/bp4d/F007/frame_032981.png,0,F007
33000,34000,50.385693714784814,3.458283446604783,0,/data/bp4d/F007/frame_033502.png,0,F007
33500,34500,48.59114981335804,3.7921514760339248,1,/data/bp4d/F007/frame_033982.png,1,F007
34000,35000,50.81010648303728,3.932735943626576,1,/data/bp4d/F007/frame_034503.png,1,F007
34500,35500,46.90417701375892,4.919976346112241,1,/data/bp4d/F007/frame_034983.png,1,F007
35000,36000,44.85386151300292,4.849618337740508,1,/data/bp4d/F007/frame_035503.png,1,F007
35500,36500,47.759540868514044,4.422243950200247,1,/data/bp4d/F007/frame_035983.png,1,F007
36000,37000,47.317316378405614,4.674215039502985,1,/data/bp4d/F007/frame_036504.png,1,F007
36500,37500,44.49319168583063,5.054177781660077,1,/data/bp4d/F007/frame_036984.png,1,F007
37000,38000,44.72577526224044,5.141909621305693,1,/data/bp4d/F007/frame_037505.png,1,F007
37500,38500,45.71495157923416,5.180469965132412,1,/data/bp4d/F007/frame_037985.png,1,F007
38000,39000,45.50661839854043,4.996247675448174,1,/data/bp4d/F007/frame_038505.png,1,F007
38500,39500,46.37670598951959,4.971700709296733,1,/data/bp4d/F007/frame_038985.png,1,F007
39000,40000,46.82840785576715,5.083202035592249,1,/data/bp4d/F007/frame_039506.png,0,F007
39500,40500,45.48536035629897,5.044990361549686,1,/data/bp4d/F007/frame_039986.png,1,F007
40000,41000,45.989410144831126,5.030783420451567,1,/data/bp4d/F007/frame_040507.png,1,F007
40500,41500,45.668643785271016,5.049183968440538,1,/data/bp4d/F007/frame_040987.png,0,F007
41000,42000,44.96100652710346,4.963658261067614,1,/data/bp4d/F007/frame_041507.png,1,F007
41500,42500,50.51002590526175,3.9101898804307855,1,/data/bp4d/F007/frame_041987.png,1,F007
42000,43000,55.50780811102157,3.0354308703911013,0,/data/bp4d/F007/frame_042508.png,0,F007
42500,43500,55.065006412804514,3.0760649116132854,0,/data/bp4d/F007/frame_042988.png,1,F007
43000,44000,52.65358495159824,3.2464315837761752,0,/data/bp4d/F007/frame_043509.png,0,F007
43500,44500,54.45900007590945,2.767126563249718,0,/data/bp4d/F007/frame_043989.png,0,F007
44000,45000,60.56273855035244,1.9636669818173556,0,/data/bp4d/F007/frame_044509.png,0,F007
44500,45500,61.07078433742339,1.9759993711462085,0,/data/bp4d/F007/frame_044989.png,0,F007
45000,46000,60.77206777217683,2.075103282229065,0,/data/bp4d/F007/frame_045510.png,0,F007
45500,46500,58.7136268886936,2.343693324548143,0,/data/bp4d/F007/frame_045990.png,0,F007
46000,47000,52.00094968299331,3.4040316024479425,0,/data/bp4d/F007/frame_046511.png,0,F007
46500,47500,46.89318732397442,4.549414079376385,1,/data/bp4d/F007/frame_046991.png,1,F007
47000,48000,48.24741838464663,4.543489391277715,1,/data/bp4d/F007/frame_047511.png,1,F007
47500,48500,48.30684724702916,4.418569898944611,1,/data/bp4d/F007/frame_047991.png,1,F007
48000,49000,45.94434237940702,4.685973585796935,1,/data/bp4d/F007/frame_048512.png,1,F007
48500,49500,44.82969700727663,4.867249566734578,1,/data/bp4d/F007/frame_048992.png,1,F007
49000,50000,45.362221712225875,5.0184392254749834,1,/data/bp4d/F007/frame_049513.png,1,F007
49500,50500,45.470368083786504,4.931375690888177,1,/data/bp4d/F007/frame_049993.png,1,F007
50000,51000,43.34715373144315,5.139433412876473,1,/data/bp4d/F007/frame_050513.png,1,F007
50500,51500,44.80566742693961,5.15846673108648,1,/data/bp4d/F007/frame_050993.png,1,F007
51000,52000,45.00733670222257,4.859085228595481,1,/data/bp4d/F007/frame_051514.png,0,F007
51500,52500,44.042185333228915,4.898964133494649,1,/data/bp4d/F007/frame_051994.png,1,F007
52000,53000,44.774588471939275,4.977151677171371,1,/data/bp4d/F007/frame_052515.png,1,F007
52500,53500,50.166428100159195,3.856665660928543,1,/data/bp4d/F007/frame_052995.png,1,F007
53000,54000,57.720238559192694,2.3676268752231264,0,/data/bp4d/F007/frame_053515.png,0,F007
53500,54500,59.94086748896653,1.9837692167203014,0,/data/bp4d/F007/frame_053995.png,0,F007
54000,55000,59.49844496671729,2.0187745847196528,0,/data/bp4d/F007/frame_054516.png,0,F007
54500,55500,59.698630349994474,2.1324852255590114,0,/data/bp4d/F007/frame_054996.png,0,F007
55000,56000,59.90990195176656,2.0620617068170293,0,/data/bp4d/F007/frame_055517.png,0,F007
55500,56500,58.941219006148486,1.930545801309686,0,/data/bp4d/F007/frame_055997.png,1,F007
56000,57000,59.13534369514319,1.8264154983992105,0,/data/bp4d/F007/frame_056517.png,0,F007
56500,57500,60.38459636686085,2.0291690131160856,0,/data/bp4d/F007/frame_056997.png,0,F007
57000,58000,60.97190256274393,2.145858240340948,0,/data/bp4d/F007/frame_057518.png,1,F007
57500,58500,55.58491278121098,2.9266163647472454,0,/data/bp4d/F007/frame_057998.png,0,F007
58000,59000,47.49484731709886,4.303068804954445,1,/data/bp4d/F007/frame_058519.png,1,F007
58500,59500,44.556960662101616,4.83188019268354,1,/data/bp4d/F007/frame_058999.png,1,F007
0,1000,60.6592039199302,1.8319271799339478,0,/data/bp4d/F008/frame_000480.png,0,F008
500,1500,59.836550526396174,2.0139159164532714,0,/data/bp4d/F008/frame_001000.png,0,F008
1000,2000,58.76178276666137,2.0372957451614715,0,/data/bp4d/F008/frame_001480.png,0,F008
1500,2500,61.48309792686254,2.021404737310025,0,/data/bp4d/F008/frame_002001.png,0,F008
2000,3000,61.85491235176518,2.1025727111783015,0,/data/bp4d/F008/frame_002481.png,0,F008
2500,3500,60.06140396832079,2.1345588639408692,0,/data/bp4d/F008/frame_003002.png,0,F008
3000,4000,61.35890232198947,2.0889286711450055,0,/data/bp4d/F008/frame_003482.png,0,F008
3500,4500,62.44386844300565,1.9665647118690026,0,/data/bp4d/F008/frame_004002.png,0,F008
4000,5000,61.71939309578089,1.9734843411885188,0,/data/bp4d/F008/frame_004482.png,0,F008
4500,5500,59.09454053001832,2.0550896150488733,0,/data/bp4d/F008/frame_005003.png,0,F008
5000,6000,58.492479623724584,1.997103598062926,0,/data/bp4d/F008/frame_005483.png,0,F008
5500,6500,60.80146960082001,2.141498388265693,0,/data/bp4d/F008/frame_006004.png,0,F008
6000,7000,60.96719865957379,1.9929290619028628,0,/data/bp4d/F008/frame_006484.png,0,F008
6500,7500,59.78465321377487,1.9537640487003742,0,/data/bp4d/F008/frame_007004.png,0,F008
7000,8000,59.30987730523773,2.1651260111452793,0,/data/bp4d/F008/frame_007484.png,0,F008
7500,8500,58.74197156327425,1.926051775538002,0,/data/bp4d/F008/frame_008005.png,0,F008
8000,9000,59.57566152993961,1.8894907232388152,0,/data/bp4d/F008/frame_008485.png,0,F008
8500,9500,60.176036800056416,2.0589491815097714,0,/data/bp4d/F008/frame_009006.png,0,F008
9000,10000,60.38578644250354,2.076900805058563,0,/data/bp4d/F008/frame_009486.png,0,F008
9500,10500,60.426107999521776,2.1189643666101277,0,/data/bp4d/F008/frame_010006.png,1,F008
10000,11000,55.826991298831075,2.8681352768658086,0,/data/bp4d/F008/frame_010486.png,0,F008
10500,11500,48.73158905008367,4.33242598164641,1,/data/bp4d/F008/frame_011007.png,1,F008
11000,12000,45.73158140586316,4.871012568430949,1,/data/bp4d/F008/frame_011487.png,1,F008
11500,12500,43.79799135498291,4.820676943744627,1,/data/bp4d/F008/frame_012008.png,1,F008
12000,13000,43.57748016496524,5.049465065399686,1,/data/bp4d/F008/frame_012488.png,1,F008
12500,13500,45.09736469106879,5.087922674268665,1,/data/bp4d/F008/frame_013008.png,1,F008
13000,14000,44.874880565150036,4.930406875872773,1,/data/bp4d/F008/frame_013488.png,0,F008
13500,14500,44.84474218603925,4.95233483956114,1,/data/bp4d/F008/frame_014009.png,1,F008
14000,15000,44.69303752501923,5.032548721352255,1,/data/bp4d/F008/frame_014489.png,1,F008
14500,15500,43.64855267717239,5.127050877538978,1,/data/bp4d/F008/frame_015010.png,1,F008
15000,16000,45.09019233177673,5.022966248957994,1,/data/bp4d/F008/frame_015490.png,1,F008
15500,16500,47.166340930820404,5.03871279352675,1,/data/bp4d/F008/frame_016010.png,1,F008
16000,17000,45.874212624353376,4.98142800659329,1,/data/bp4d/F008/frame_016490.png,0,F008
16500,17500,45.23095655870029,4.843346097999654,1,/data/bp4d/F008/frame_017011.png,1,F008
17000,18000,45.25158159863899,5.028929267367601,1,/data/bp4d/F008/frame_017491.png,1,F008
17500,18500,44.12968372883276,5.163529485408267,1,/data/bp4d/F008/frame_018012.png,1,F008
18000,19000,44.270159271327486,5.061400084383428,1,/data/bp4d/F008/frame_018492.png,1,F008
