source_id,source_domain,relative_path,absolute_path,file_extension,file_size_bytes,file_sha256,pixel_sha256,perceptual_hash,width,height,channels,face_count,largest_face_width,largest_face_height,decode_status,license_status,provenance_status,status,exclusion_reasons
ffhq:00121.png,FFHQ,00121.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00121.png,.png,82628,33063f64d63e2e1631be61f09a3cc3d4e992d918472e35269836e277e0faa667,efcaaf3bed514c975bd305e4734217f67d3bc6d8eb657680f8cf4968715b6137,0101110001011000111100001110000001101000011010000111100001110011,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00122.png,FFHQ,00122.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00122.png,.png,108250,8e9907cb3144cf95988356756370645961ea4064834a69ec7bf6048e52a960c4,6c999af561d3261daea3801588c0253bc52e1b8720b253d63f438e2db6b31b79,0000111000011111111110101111011011110011111000101110001111010010,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00123.png,FFHQ,00123.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00123.png,.png,106978,ab0dea450f7ce61e9ed49d68124a83dfbc28cc6d47b1ef975429568017cab75c,88f190d73b3ae53f74b3b20ea3f0d076bbe4e02718802bcccf0be299baf607cb,0011011101100011111100111101001111100011111000101010101011111010,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00124.png,FFHQ,00124.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00124.png,.png,83493,67bb30ffa8d1f65482fe6fae61ee95df4cd267820c32a12b435a95de14f6c908,bfd86ed1f124195907ff8d57e87827b4c73c64db44f6916fa823f24c0baf511a,0101011101100011011000110101011001010000000011100011011000010110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00125.png,FFHQ,00125.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00125.png,.png,99181,558567601c08a97789f215b9ef83aa4160ada24c1a95a2b6a644309fc71779a7,0ad75b644d90d2674dc136df4930df9522c84ee204cbfb4c0119b891a55214e0,0011000111111001011010000111010001010100110011001101100010110100,256,256,3,1,131,178,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00126.png,FFHQ,00126.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00126.png,.png,89518,ce576c250c3b76f4bb4484ebade21386e93ee20f68381219048f8324d7084954,14f02ee89d053cf62c3ccbfcf69ec6dccf98f02a17fe68ccd1238d15c82dcfe4,1101111110110111011100110111011100101111001011110010111100111111,256,256,3,1,128,193,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00127.png,FFHQ,00127.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00127.png,.png,97408,5c9c0e792c5992fdb34e1a6d7885814403b232f6d11d1f112fd474f94698ddf5,34bcb2529fcfeb51a217fb17b72ba7a76a488755d4006dabaeafb68be9e5fbfc,0000110100010111001110100001011101011110000111100001111100001111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00128.png,FFHQ,00128.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00128.png,.png,96303,75ef64a04521378a3bd4e512b9f756ad3a79ec04af1a0a7876f28446cf51f329,64df0b669573b3377581ec87248b79e39e268e858feb998870b48bfe5a49f873,1000010001100010110000001101000111010001110000011100001110000111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00129.png,FFHQ,00129.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00129.png,.png,113374,cf7365b1bfd27613680f611acf5d24b3b781f1aa0a00a281e745a3643d1e592c,8397e900bfb2221e6f0069a9149f2e3190afdf5740f6c3399e080dddc4a87b34,0000110011001100111100001111010001000100110101001110001001000010,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00130.png,FFHQ,00130.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00130.png,.png,100884,c1a5c581fbd80545c2ac4c04a34703dd5af7c632396abc7c44e93ad8b13fa28a,3fd801c85a6c768de4d7fa20bd3437cb098605300adf266cb820f9cab25d93fd,0001100100111001001111010001010100010101000111010001110100111100,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00131.png,FFHQ,00131.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00131.png,.png,115062,c26ba17d535f7af8f40210070a29e106e83087011c810fa838816d9385c1e5a3,97c320bea00b9ce6a89933a64c825ee8f4524e7f7f5e9b88cb454b5e45c8d4a3,0111100101111000011111000111010001110101011110010011001100110011,256,256,3,1,136,173,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00132.png,FFHQ,00132.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00132.png,.png,103921,6107d939351f1f0a88b51d9bda47b6503c3542a109aa604e52be5ecdfa7eeecb,dae9875b7dd2e2724b9a5c978b8fb0e65df57320625596bd877677a017ffbf1d,0110001111001000110011001101010011010100110011001100110011101101,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00133.png,FFHQ,00133.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00133.png,.png,115321,389841a6f18e16803e6e80f2a0a7fa8365cddff1560bd3d0ef219463f40ebc14,56cc7b7ac7028e59df571be0083f0e843621102691bce9688b99038d397366e7,0000101100111000011110010001010010110100100111001001100110011111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00134.png,FFHQ,00134.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00134.png,.png,102032,a2f17cf15929b393318c57e5b689921363c868db46e85fa75707beb0fc2ab9d9,22a24f82a03ad2646aed895c4b1be06807644a710b30490e43d07e8f5dcb8848,0000111100110111001111110101011111010110110010110110001101100111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00135.png,FFHQ,00135.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00135.png,.png,123522,5b3e6af68affd452c26fceecb402bb614e755f3d6575ac194067d57c6bd7b7a3,8e27df3a02baee57f3f83eaf85427a73ce337e29dcb7c63c9002fd485457ae62,0110100001000011001000011001010111110101011001110101110011100100,256,256,3,1,138,166,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00136.png,FFHQ,00136.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00136.png,.png,100285,e35ab5aeecbf6173f3e446556d5c203afd3268889dfd59bfa1f926bdf05298cd,c8d3cbf8ddd7f03687f4d196ac21ec03cc7d99bd7398cf2791186650e734a78a,0000011100010000001100000111010011111000101110010011000100011010,256,256,3,1,139,174,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00137.png,FFHQ,00137.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00137.png,.png,106968,e0fd1447d5f4961018f5405f19b47d02b016b92fa648c00afdad9e6e635d10c6,01017f25a87e1ac4a0b2991b919b3ca3a4b056e7aa646428a78b68e3c7757813,0001011000110010011000010111000101110001011000010111001001101010,256,256,3,1,128,187,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00138.png,FFHQ,00138.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00138.png,.png,121262,8d1283647b8315d7a29c032f13773b39f12f9d573d1ffd4dec7e84861da9d774,6e0c906a3b107358aaa212352d5b11f2b4ed99fe6154091ac75c311d133de3f4,0111001011101110011100110111000101110001011001010010000101110001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00139.png,FFHQ,00139.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00139.png,.png,97775,273434061bf5c971ffd50e1664b9d266028a56d470fe97b9afaa7b117b8591e5,9ee485416833370d8b1ec6cec821604907c2fa762ca66b9bc67eb3ffafd9b115,1100011110010001101000011001000100100000001011010011000100010011,256,256,3,1,141,176,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00140.png,FFHQ,00140.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00140.png,.png,106055,895c9059c0d48177e6448a73ec308b36ddfe2a3ad50edd7a2d3a3b9d184d0f1c,03c3664bd225dbaaf8a59d91d81390829b0eca9b17bfb35e8a2f9eca211635b7,0010000011111000101110000011010001110100101101011111100111010101,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00141.png,FFHQ,00141.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00141.png,.png,103892,610a8483e274a46960072f64fb6e9af1288ed473ca5387350d6b63730eb65d5a,32037ca72818b19dbdc72053fb0cfecf1232f3cdbfbe427f0ca300fef0848241,1000111110101111101000011001010110010111101111011011110100111000,256,256,3,1,137,178,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00142.png,FFHQ,00142.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00142.png,.png,110546,34b6dfed1efcedd7a6735159927ec8c037314bd4348f82ff74332c96b11ea65f,7895ced4f4fa6cb5cdd153c1d2ee3099974d2815e40a96bb9894011f2ebb912f,1100100011000110110000101101010011010000000011110010101100111010,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00143.png,FFHQ,00143.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00143.png,.png,91080,b0980a39739c417e97f217116e043fc1daa479103e56872b2c9f7a32e940f14d,6bd9aa36e3abe79b202aac0b787234bb29c60a3258d8db59adf1901cf675c394,0001011000110010001100110011001101110110000101100011011101110001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00144.png,FFHQ,00144.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00144.png,.png,106845,a1916b2039c3b7712dd44d7c8471d09af93f19936039c3e3f2a6915deedf69c8,6596f2e528879d886104b9465c87b0d839a0be7ccb3ca384ecacddacbe5ad47d,1110000011110000111100001111000011101000011010000011001000010111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00145.png,FFHQ,00145.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00145.png,.png,94773,41ad5fe8d24c73a1683bdd0a340c725a63826bf476aafeb4c0d6d97a7d25ad0d,428e52ef808c13dce7e93d3dcad7d2d366d7c7f10cc8f22153302cbdc76da627,0001111100011011001100110001011100010111100111111001111010001101,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00146.png,FFHQ,00146.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00146.png,.png,124483,5cea5eae7ca2451ad30b1d027fc3b61469526c1912c53661bde631df06c65c8f,27da25dfb67f9f26ba2c1b5560fcdd583550f15cb86c271c8ccbd5ca876382b7,1000011110111001100010101101010011111100011110011011001011101000,256,256,3,1,143,175,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00147.png,FFHQ,00147.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00147.png,.png,97895,37ae4c2b8cea6a691377c0bafacacbc2aa7ade69a7df48bb1400f155a8820b21,2145fb893151d18e6eb803a6735d8cf4a4fc339a0d381e276c1171d5b7709795,1100001101110001111100001111010011101000111010001110100011100001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00148.png,FFHQ,00148.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00148.png,.png,112228,2da8eaff97ebdd590b19c507b2c49b3c42a25d856d2675e6ffc8b1835d7acf54,8d6cfa8bd95be4b074cdc98c31ed9b3f8ea9d28f8c2908e31a6e5f11b18baa45,0011101100011111011111010111010101111101011111010011111110111110,256,256,3,1,139,171,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00149.png,FFHQ,00149.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00149.png,.png,105161,7f79cc5061ee719384bd4af28a8f3fd942f610bb8dc3322fa9d355dc247606dd,f443e981c1c69378af51e01216b0ea0268e23b6a3fafb2ebddb56031cd9a328a,0000111001110010011000110101001001110011111100100110001000100110,256,256,3,1,126,190,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00150.png,FFHQ,00150.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00150.png,.png,127260,c07127fa718a5591b83b3f0d31dde488cbc7d86ff3e94fe12e734217983cfc95,9f14f3d21b2a95d870b092f4987feeaa2fb1e503ead5e144b31d83d06cc1aed9,1011000111110001111100011001001111010001110101101110000110000011,256,256,3,1,136,173,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00151.png,FFHQ,00151.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00151.png,.png,113598,c20d2a754182a893a98f9161030453b741191464face640af681004119fec40e,c984550b247f150dc485d97f14be4e6d3cc7e69dcf3ff35f5a86fb1220553a92,1110110011100001111100001111010001111001011110001111100001111110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00152.png,FFHQ,00152.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00152.png,.png,114397,bb57b8f72d86d131f00b5c4f690fc08bd612520c06d707840f3e4c76e534b382,1484665a6c602d0b44afbb5a2159757bf117c12613e560706b7febaed53cf575,0001011100100111000001110101011011010100010011100110011010000110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00153.png,FFHQ,00153.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00153.png,.png,107295,c2f97a56f05cc909008368f20dd4066ac9d0f55ea8efd82708f0459664f615ba,213e0293e44644f8a26f28e98ccdbc6255e2df01cd05103837c59a624baeddf2,1000111100011111101011110010011111110001001111000011100000110000,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00154.png,FFHQ,00154.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00154.png,.png,119682,6d4bef2caf21cca8312020958b09c38fe51a1331dd5813842306756b8da0f636,436baeabb743702cd0bbad990ea568e0a0f0ebb83d427f45d592a6f1c4823632,1011101110111001101110000011011111010100011111000011110010011110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00155.png,FFHQ,00155.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00155.png,.png,112820,a6b9adff81dc091ee28b0dc5edd3142e20b9e287938fbc274204e8cc76befe72,099d310a1c7814b68517471b1fdce19e813d43406e5285b698dee5edcdd6f5f3,1110000111010011111100001101000111000001110010011100000111000001,256,256,3,1,146,172,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00156.png,FFHQ,00156.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00156.png,.png,128275,bf11dd143ceb398f15797360cf8fc76723ed17f06d330ec538564f2fb3d078df,101244c779c9de1b36435482a08f39528768cdcf00268cda8c1be0ce735d5610,1001110110011110101111010101010011110110100101101101001010100010,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00157.png,FFHQ,00157.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00157.png,.png,102992,f444ca91596f1d8170fc975f4d66cd93f0befd88ee3b5cea3b50c76aa498e2bd,1c20edacbe84406c5d12714f75e4fa28c8f4a484ad2dc8bdddbe239b5f889a13,0001100100111111011111110001011000111110000111100001111000011110,256,256,3,1,69,133,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00158.png,FFHQ,00158.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00158.png,.png,101309,c46c58ce0436dd13a94121820fadf86a01d08daad1bcbb20aa4023069b5b4f1d,e80ed821d1a7d33a63d4e8d58256b5f32eecdc2f20c30c619bbc13cfca16a581,0111100011100010011100011111010011101001001010000011100000011001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00159.png,FFHQ,00159.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00159.png,.png,72493,729cd7d4c20c1f5a572beeac45d3a18a8a34d25c20114db2465d2e993fc75c71,c459577b2fffe9664dd764718e31a5a6f0927bf98b04b280bbfbfd81d8efe1ff,1111101101110001111100001111000011101000111010001011000010010000,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00160.png,FFHQ,00160.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00160.png,.png,99972,4b0e08297744495afd913f3211c6373db2ea2b1017fc7321b5669130418e0fe0,8900dfb8235b743eaab5fef6f9b2e747479eb2bc3aaed65986e4a22736750589,1100101111100001110100010101000101010000110011001100111101001011,256,256,3,1,134,182,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00161.png,FFHQ,00161.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00161.png,.png,91940,720b525663c93c13a3bd7cc98645a38886c1f2488a17a1182ee5fde10165054b,77311534ad15d06410278b04f90318ec3c2710048b21fe24b7f1860e26fd65fc,1111001001111011011101110111000111101000111110101011001110100111,256,256,3,1,139,163,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00162.png,FFHQ,00162.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00162.png,.png,120931,3763059027dab9c1f75fce601bfaf5ac9c499f072feaa8b0b1778aed805ab243,62b3246f2e2f7c4b9820a00e09cd3a3e98bbcb546134af3c422351433e855345,0110110000001110101110010001010000010110100111001001100100010011,256,256,3,2,128,173,ok,verify_per_image_metadata,dataset_metadata_required,rejected,face_count_not_one;license_review_required;provenance_review_required
ffhq:00163.png,FFHQ,00163.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00163.png,.png,98643,0e2e8190e2e659fa633770759a4dc5d50661bc22a8994efbeb53d9ce95849f93,7dbfcf39a2b215ab73283404433f417a20567acaa9e3526b414486821ea65436,1000111100010111001100110011001100111001001011010001010100011101,256,256,3,1,133,167,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00164.png,FFHQ,00164.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00164.png,.png,105126,ee816fb3299d328227826f9b896dd1f66aaa3e219c7e4c08b4cdd3f409b16e94,3713e05c8608bf5eb2ec07a2b119c5faf2ae392a9ce5fd9419e68ed5e1e5ae75,1100111110001111001111110011010010110100001101000111010100110001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00165.png,FFHQ,00165.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00165.png,.png,103615,892fc0a859ae669526468712107f0982ab98e4cf158d2045eb415661b572aab9,d3cf200f27c061802487d7d0bc1019622ba1d6aadde0e316b4270e43672af922,1000011100101111001111110011010101010101110111010100111001101110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00166.png,FFHQ,00166.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00166.png,.png,98293,f321f3850f45a1e1496f3efc540140a3259a55aaf88ec8b78c877b863085a59b,c061c157877424bbffae83d6bf8afa20e1820c6830c73de6699d6a46745c5689,0000011100100111001100000011011001111100011111000111100000011100,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00167.png,FFHQ,00167.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00167.png,.png,108322,a7865d3687d152d2a368783fa97603f585854f5f567177d2d7f8022be80e81ff,0b1658b908d93a2e1e8e92d4de13700e8fdca77eaf8381c46ed1239f971a54c0,1011110010110010001100000111000001101000111100000111000010111000,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00168.png,FFHQ,00168.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00168.png,.png,116294,a51b8bcafb1317019d3fbdff341b5a5f3cf2c2807e4598cf9c603e68cb991cbe,106c313bc0b79a27ad3965d3e8af1d7d0ba013f57d1a13d1bc629cb246d023e8,1011001101100011011100010101000111101001110010010110100011000100,256,256,3,1,146,170,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00169.png,FFHQ,00169.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00169.png,.png,90522,f2b77245434675b1d23ff6a25ffabc90d2c65f81fc6bfb43140bbb734108a2fc,254069fbf1a15c8fd481dc5f5f0288052865879e741a73247bd9ed0577552125,1110011110010111001110100011011000111100100100111011000111011000,256,256,3,1,132,179,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00170.png,FFHQ,00170.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00170.png,.png,112785,7e28004d3457e573a61683e5545882699d85c5b07ef353f0a3a5d2a340c3a6a5,b8c29931b7e2ffd345cc2d308aa3470fc327e5c698001438efb72b9edbd20f06,0111000001110000110011001001010011110100010111101011100000110000,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00171.png,FFHQ,00171.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00171.png,.png,99876,f1a3b4cc308f2d7a947a42406f2d201b0e6587128e654878de3f6f531f3b9f23,d00ef1d7ae27f1dcb4a7af7d39d7f80ff6e89f7ec7b2ff4550adcb66899318df,1110100111010100111000101111011011000100111001011110000111100001,256,256,3,1,130,175,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00172.png,FFHQ,00172.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00172.png,.png,98781,cd75f155b1f56687788ab83477e61c69c7cf1f3de4aa70249cb1211d5e13c36e,034f84b23201175ff3d2053ac5ab435ae4502fba2e19fc1fbf6c0c0dfa64e557,1100110111010000101100001111010011111000011010010011001111001101,256,256,3,1,48,63,ok,verify_per_image_metadata,dataset_metadata_required,rejected,face_below_size_threshold;license_review_required;provenance_review_required
ffhq:00173.png,FFHQ,00173.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00173.png,.png,108591,17ed2e8ba841a8e5034192968c03f62584fd4aa146cdca87f1fc52b3279c252d,f15c5f0d7deb2f03096b6c9e661e6805f9adca14f167fdccc6ca85fbdb795669,0111111001111100111001001100011011000000110010001001010010011000,256,256,3,1,129,180,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00174.png,FFHQ,00174.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00174.png,.png,105365,1c6154ca944c4c356ebb76aae75eb2b5b62d81b0cfaedf228218978d0d533fd5,c8d5e3ed9b8945c886dfa0ca1386fdb0fda200f8a161638f940d5f820bb6f8dc,0000010001110100011100000111000111101000011100000111000001111000,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00175.png,FFHQ,00175.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00175.png,.png,109685,3a0b777637c1b71fddb91b09244471ff4e2eb7c5173bb8d444fdc7dce74febe1,2ea56c5b545760e6e66f45ac3383567c02da49c33ca087253320e245f0e2be6f,1101100010011000011110000111010111110100011101010111110100011001,256,256,3,1,74,102,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00176.png,FFHQ,00176.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00176.png,.png,118469,f381cad3b5b47038ca5af450b659e19a8e37aac1fa8fb6644d7ccccfe680ec34,298ab59375d54da6f180abcf76f6d465723aeeae857c4dcdad34ee9047dcc5bd,1000111100111000001110000111010101111001010100010001101110000111,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00177.png,FFHQ,00177.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00177.png,.png,102446,0ed25bf9a5b15786c46627ef82bfe1b0c352fbf25b70aaa3b276b20e0d45cbad,7552056f25a8adaedd8eae6a61ad709dfc93a59e672d06a4517ef68cbf422bc1,0001111100001111011110011101010111101000011010000111010001100110,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00178.png,FFHQ,00178.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00178.png,.png,104058,24b5a87d669743b6449f1ebcfb6123da46ac0c7384aa6c3e3ba92f7a7611bdf2,1edf6e71c07605499c2d7ba5d96197a1a02f75d8b26a0aeea002974ff455c3b2,0101010110111000001110010101010101010000010010101011001101010010,256,256,3,1,131,181,ok,verify_per_image_metadata,dataset_metadata_required,pending_review,license_review_required;provenance_review_required
ffhq:00179.png,FFHQ,00179.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00179.png,.png,113379,cb43bcc6ab18820e2e0962554a3617fedb4f925afc96bd61600c0189b64f4e66,1ea5a8219ac4a3913320904b08d621b9464d85f908a7bae24be372a79637084f,1111000011011100110100101001011010110100110011101000110001100001,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00180.png,FFHQ,00180.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00180.png,.png,111462,ef694a2a5f7c655386cdf8ea969e1458b0489c334813152043622f56adce3acb,b5f91f909acd50f55cdc9b9d97a7bcd84eaf5c21a8d38d82a7e3944dc5366e8c,1110000101110001001111010101010001011101001110011011001010010010,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
ffhq:00181.png,FFHQ,00181.png,C:\Users\USERAS\thesis_project\data\raw\FFHQ\00181.png,.png,105886,69865ba2edd0f317a4e31da69580dbcea73ae785875f5c294521c7927203e4b7,a426a0094601b63acceec33fc5034c7377858d12e85acb1a7dead16b6dff9f24,0011100000110110001001110111011101110001011010010110101100110011,256,256,3,0,,,ok,verify_per_image_metadata,dataset_metadata_required,rejected,license_review_required;no_face_detected;provenance_review_required
